,rater_id,dataset,subject,rating,artifacts,time_sec,confidence,comments
927,jaime,IXI dataset - MRIQC derivatives,sub-0640_T1w,3.5,[],13.854,3.5,
928,jaime,IXI dataset - MRIQC derivatives,sub-1231_T1w,3.65,[],12.372,3.5,
929,jaime,IXI dataset - MRIQC derivatives,sub-1048_T1w,3.65,[],21.178,3.5,black dots
930,jaime,IXI dataset - MRIQC derivatives,sub-0468_T1w,2.45,"[""head-motion""]",54.488,3.5,
931,jaime,IXI dataset - MRIQC derivatives,sub-0203_T1w,3.45,[],20.797,3.5,
932,thomas,IXI dataset - MRIQC derivatives,sub-0554_T1w,2.55,"[""noneye-spillover"",""uncategorized""]",65.35,3.5,
933,thomas,IXI dataset - MRIQC derivatives,sub-0260_T1w,2.55,"[""eye-spillover"",""noneye-spillover"",""noise-local""]",53.24,1.85,
934,thomas,IXI dataset - MRIQC derivatives,sub-0741_T1w,3.45,"[""noneye-spillover""]",50.842,1.8,
935,thomas,IXI dataset - MRIQC derivatives,sub-1002_T1w,2.45,"[""eye-spillover"",""uncategorized""]",49.877,1.95,blurry
936,thomas,IXI dataset - MRIQC derivatives,sub-0316_T1w,1.45,"[""head-motion"",""eye-spillover""]",66.556,2.1,blurry
937,thomas,IXI dataset - MRIQC derivatives,sub-1114_T1w,3.3,"[""eye-spillover""]",52.596,3.5,
938,thomas,IXI dataset - MRIQC derivatives,sub-0040_T1w,2.45,"[""eye-spillover""]",82.589,1.9,blurry
939,thomas,IXI dataset - MRIQC derivatives,sub-0295_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",59.023,3.5,
940,thomas,IXI dataset - MRIQC derivatives,sub-0285_T1w,3.05,"[""noneye-spillover""]",59.893,3.5,
941,thomas,IXI dataset - MRIQC derivatives,sub-0134_T1w,3.4,"[""eye-spillover""]",73.803,2.65,
942,thomas,IXI dataset - MRIQC derivatives,sub-0088_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",70.902,2.25,looks pathological
943,thomas,IXI dataset - MRIQC derivatives,sub-0007_T1w,3.65,[],47.792,2.15,
944,thomas,IXI dataset - MRIQC derivatives,sub-0954_T1w,2.85,"[""noneye-spillover"",""inu""]",56.558,3.5,
945,thomas,IXI dataset - MRIQC derivatives,sub-0392_T1w,3.15,"[""eye-spillover"",""wrap-around""]",49.278,3.5,
946,thomas,IXI dataset - MRIQC derivatives,sub-0595_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",59.376,1.8,
947,thomas,IXI dataset - MRIQC derivatives,sub-0995_T1w,2.55,"[""noneye-spillover""]",89.341,1.25,strange contrast and looks blurry at times.
948,thomas,IXI dataset - MRIQC derivatives,sub-0606_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",54.837,3.5,
949,thomas,IXI dataset - MRIQC derivatives,sub-0154_T1w,3.1,"[""eye-spillover"",""noneye-spillover""]",68.311,3.5,
950,thomas,IXI dataset - MRIQC derivatives,sub-0448_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",57.086,3.5,
951,thomas,IXI dataset - MRIQC derivatives,sub-0847_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",38.865,3.5,
952,thomas,IXI dataset - MRIQC derivatives,sub-0776_T1w,3.65,[],50.648,2.9,
953,thomas,IXI dataset - MRIQC derivatives,sub-0888_T1w,3.1,"[""eye-spillover"",""noneye-spillover""]",41.772,3.5,
954,thomas,IXI dataset - MRIQC derivatives,sub-0178_T1w,3.0,"[""eye-spillover"",""noneye-spillover"",""inu""]",47.0,3.5,
955,thomas,IXI dataset - MRIQC derivatives,sub-0632_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",60.564,3.5,
956,thomas,IXI dataset - MRIQC derivatives,sub-0058_T1w,2.65,"[""eye-spillover"",""noneye-spillover""]",69.369,3.5,
957,thomas,IXI dataset - MRIQC derivatives,sub-1172_T1w,2.7,"[""head-motion"",""noneye-spillover""]",101.775,3.5,
958,thomas,IXI dataset - MRIQC derivatives,sub-1172_T1w,2.4,"[""head-motion"",""noneye-spillover""]",10.348,3.5,
959,thomas,IXI dataset - MRIQC derivatives,sub-0728_T1w,3.35,"[""eye-spillover"",""inu""]",46.116,3.5,
960,thomas,IXI dataset - MRIQC derivatives,sub-1133_T1w,2.75,"[""eye-spillover"",""noneye-spillover"",""inu""]",52.235,3.5,
961,thomas,IXI dataset - MRIQC derivatives,sub-0608_T1w,3.05,"[""eye-spillover"",""noneye-spillover""]",50.9,3.5,
962,thomas,IXI dataset - MRIQC derivatives,sub-0999_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",60.167,3.5,
963,thomas,IXI dataset - MRIQC derivatives,sub-0705_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",43.421,3.5,
964,thomas,IXI dataset - MRIQC derivatives,sub-0813_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",64.696,3.5,
965,thomas,IXI dataset - MRIQC derivatives,sub-0247_T1w,2.9,"[""eye-spillover""]",106.989,3.5,
966,thomas,IXI dataset - MRIQC derivatives,sub-0803_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",39.74,3.5,
967,thomas,IXI dataset - MRIQC derivatives,sub-1191_T1w,3.2,"[""eye-spillover"",""noneye-spillover""]",23.998,3.5,
968,thomas,IXI dataset - MRIQC derivatives,sub-0507_T1w,2.75,"[""eye-spillover"",""noneye-spillover""]",39.875,3.5,
969,thomas,IXI dataset - MRIQC derivatives,sub-0800_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",29.825,3.5,
970,thomas,IXI dataset - MRIQC derivatives,sub-0320_T1w,3.45,[],46.936,3.5,
971,thomas,IXI dataset - MRIQC derivatives,sub-0552_T1w,2.4,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",120.761,3.5,
972,thomas,IXI dataset - MRIQC derivatives,sub-0797_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",28.252,3.5,
973,thomas,IXI dataset - MRIQC derivatives,sub-0918_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",67.368,3.5,
974,thomas,IXI dataset - MRIQC derivatives,sub-1120_T1w,2.75,"[""eye-spillover"",""noneye-spillover""]",44.482,3.5,
975,thomas,IXI dataset - MRIQC derivatives,sub-0757_T1w,1.4,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",35.944,3.5,
976,thomas,IXI dataset - MRIQC derivatives,sub-0745_T1w,3.25,"[""eye-spillover"",""noneye-spillover""]",38.101,3.5,
977,thomas,IXI dataset - MRIQC derivatives,sub-0155_T1w,2.25,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",46.307,3.5,
978,thomas,IXI dataset - MRIQC derivatives,sub-1079_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",51.212,3.5,
979,thomas,IXI dataset - MRIQC derivatives,sub-0762_T1w,2.35,"[""head-motion"",""noneye-spillover"",""wrap-around""]",70.531,3.5,
980,thomas,IXI dataset - MRIQC derivatives,sub-0221_T1w,3.4,"[""eye-spillover""]",45.31,3.5,
981,thomas,IXI dataset - MRIQC derivatives,sub-0651_T1w,1.35,"[""head-motion"",""eye-spillover"",""ghost-aliasing""]",46.284,3.5,
982,thomas,IXI dataset - MRIQC derivatives,sub-0460_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",64.054,3.5,
983,thomas,IXI dataset - MRIQC derivatives,sub-0922_T1w,3.4,"[""eye-spillover"",""noneye-spillover""]",51.215,3.5,
984,thomas,IXI dataset - MRIQC derivatives,sub-0343_T1w,3.4,"[""eye-spillover"",""noneye-spillover""]",109.082,3.5,
985,thomas,IXI dataset - MRIQC derivatives,sub-0437_T1w,3.7,[],84.863,3.5,
986,thomas,IXI dataset - MRIQC derivatives,sub-1155_T1w,2.35,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",43.71,3.5,
987,thomas,IXI dataset - MRIQC derivatives,sub-0119_T1w,1.4,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",26.005,3.5,
988,thomas,IXI dataset - MRIQC derivatives,sub-0119_T1w,1.15,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",11.734,3.5,
989,thomas,IXI dataset - MRIQC derivatives,sub-0494_T1w,3.2,"[""eye-spillover"",""noneye-spillover""]",86.782,3.5,
990,thomas,IXI dataset - MRIQC derivatives,sub-0035_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",25.677,3.5,
991,thomas,IXI dataset - MRIQC derivatives,sub-0678_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",44.7,3.5,
992,thomas,IXI dataset - MRIQC derivatives,sub-0479_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",35.87,3.5,
993,thomas,IXI dataset - MRIQC derivatives,sub-0017_T1w,1.45,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",35.887,3.5,
994,thomas,IXI dataset - MRIQC derivatives,sub-0931_T1w,2.05,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",38.233,3.5,
995,thomas,IXI dataset - MRIQC derivatives,sub-1012_T1w,3.6,"[""eye-spillover""]",43.942,3.5,
996,emeline,IXI dataset - MRIQC derivatives,sub-1153_T1w,3.2,"[""processing"",""uncategorized""]",270.306,3.5,Background artefact
997,emeline,IXI dataset - MRIQC derivatives,sub-1238_T1w,2.55,"[""processing"",""uncategorized""]",75.057,2.15,"dropout, "
998,emeline,IXI dataset - MRIQC derivatives,sub-0978_T1w,2.95,"[""noise-local"",""field-variation"",""processing""]",120.602,3.5,local noise 60 61
999,emeline,IXI dataset - MRIQC derivatives,sub-0179_T1w,2.9,"[""noise-global"",""noise-local"",""processing""]",52.804,2.4,
1000,emeline,IXI dataset - MRIQC derivatives,sub-1024_T1w,2.8,"[""noise-local""]",136.234,3.5,bit of dropout
1001,emeline,IXI dataset - MRIQC derivatives,sub-0766_T1w,2.8,"[""noise-local"",""wrap-around"",""processing""]",74.263,3.2,"drop out a bit, fov short"
1002,emeline,IXI dataset - MRIQC derivatives,sub-1128_T1w,2.55,"[""noise-global"",""noise-local"",""processing""]",91.0,3.5,
1003,emeline,IXI dataset - MRIQC derivatives,sub-0675_T1w,3.5,"[""processing""]",45.647,3.5,
1004,emeline,IXI dataset - MRIQC derivatives,sub-0243_T1w,2.95,"[""noise-local"",""processing""]",108.736,3.5,
1005,emeline,IXI dataset - MRIQC derivatives,sub-0284_T1w,2.45,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",68.303,1.85,dropout
1006,emeline,IXI dataset - MRIQC derivatives,sub-1093_T1w,3.15,"[""head-motion""]",82.973,2.95,slight motion artefact
1007,emeline,IXI dataset - MRIQC derivatives,sub-1234_T1w,1.55,"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]",63.395,3.5,"dropout, blurry"
1008,emeline,IXI dataset - MRIQC derivatives,sub-0588_T1w,2.6,"[""noise-local"",""processing""]",115.174,3.5,huge horizontal band local noise 68-69
1009,emeline,IXI dataset - MRIQC derivatives,sub-1084_T1w,2.75,"[""noise-local"",""processing"",""uncategorized""]",123.515,3.5,background artefact
1010,emeline,IXI dataset - MRIQC derivatives,sub-0218_T1w,2.85,"[""wrap-around"",""field-variation"",""processing""]",83.65,2.55,
1011,emeline,IXI dataset - MRIQC derivatives,sub-0014_T1w,2.45,"[""eye-spillover"",""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",78.727,3.5,background artefact
1012,emeline,IXI dataset - MRIQC derivatives,sub-0649_T1w,3.0,"[""head-motion"",""noise-local"",""wrap-around"",""processing"",""uncategorized""]",174.487,3.5,"strongly tilded head, slight head motion 83 P-A"
1013,emeline,IXI dataset - MRIQC derivatives,sub-0893_T1w,2.55,"[""noise-global"",""noise-local"",""uncategorized""]",80.219,1.9,dropout
1014,emeline,IXI dataset - MRIQC derivatives,sub-0842_T1w,3.5,"[""processing"",""uncategorized""]",70.721,3.5,horizontal line
1015,emeline,IXI dataset - MRIQC derivatives,sub-1028_T1w,3.35,"[""processing"",""uncategorized""]",92.17,2.85,slight background arfact
1016,emeline,IXI dataset - MRIQC derivatives,sub-0906_T1w,2.8,"[""noise-global"",""noise-local"",""processing""]",78.865,2.95,
1017,emeline,IXI dataset - MRIQC derivatives,sub-0573_T1w,2.55,"[""head-motion"",""noise-global"",""noise-local"",""processing""]",92.29,2.85,motion artefact 72 73
1018,emeline,IXI dataset - MRIQC derivatives,sub-0071_T1w,3.25,"[""noise-local"",""field-variation"",""processing""]",101.963,3.5,small bckg artefact
1019,emeline,IXI dataset - MRIQC derivatives,sub-0269_T1w,3.15,"[""noise-local"",""processing""]",64.862,3.5,
1020,emeline,IXI dataset - MRIQC derivatives,sub-0214_T1w,3.45,"[""noise-local"",""uncategorized""]",99.338,2.0,big background artefact
1021,emeline,IXI dataset - MRIQC derivatives,sub-0708_T1w,2.65,"[""eye-spillover"",""noise-global"",""noise-local"",""field-variation"",""uncategorized""]",114.975,3.5, background artefact
1022,emeline,IXI dataset - MRIQC derivatives,sub-0549_T1w,3.45,"[""noise-local""]",66.222,3.15,
1023,emeline,IXI dataset - MRIQC derivatives,sub-0075_T1w,3.3,"[""noise-local"",""processing""]",48.628,3.5,
1024,emeline,IXI dataset - MRIQC derivatives,sub-0378_T1w,2.55,"[""noise-local"",""field-variation"",""uncategorized""]",56.477,3.5,"horizontal line,  background artefact"
1025,emeline,IXI dataset - MRIQC derivatives,sub-0041_T1w,3.55,"[""uncategorized""]",85.869,2.8, background artefact
1026,emeline,IXI dataset - MRIQC derivatives,sub-0687_T1w,3.0,"[""eye-spillover"",""noise-local""]",92.234,3.5,eye spilloiver 72
1027,emeline,IXI dataset - MRIQC derivatives,sub-0753_T1w,3.05,"[""noise-local"",""processing"",""uncategorized""]",64.315,3.5,noise horizontal line 
1028,emeline,IXI dataset - MRIQC derivatives,sub-0623_T1w,3.55,"[""processing""]",51.246,3.5,
1029,emeline,IXI dataset - MRIQC derivatives,sub-0325_T1w,3.15,"[""noise-local"",""field-variation"",""processing""]",59.29,3.1,
1030,emeline,IXI dataset - MRIQC derivatives,sub-1021_T1w,2.8,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",61.101,3.5, background artefact
1031,emeline,IXI dataset - MRIQC derivatives,sub-1010_T1w,3.05,"[""noise-local"",""field-variation"",""processing""]",52.521,3.25,local noisr horizontal ine 
1032,emeline,IXI dataset - MRIQC derivatives,sub-0599_T1w,3.0,"[""noise-local"",""field-variation"",""processing""]",46.343,3.2,
1033,emeline,IXI dataset - MRIQC derivatives,sub-1102_T1w,3.0,"[""noise-local"",""processing""]",68.405,3.5,
1034,emeline,IXI dataset - MRIQC derivatives,sub-0843_T1w,2.35,"[""noise-global"",""noise-local"",""wrap-around"",""processing"",""uncategorized""]",52.991,1.75,dropout
1035,emeline,IXI dataset - MRIQC derivatives,sub-0047_T1w,2.7,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",60.677,3.5,big dropout
1036,emeline,IXI dataset - MRIQC derivatives,sub-1235_T1w,1.4,"[""head-motion"",""noise-global"",""noise-local"",""wrap-around"",""processing"",""uncategorized""]",58.846,3.5, background artefact
1037,emeline,IXI dataset - MRIQC derivatives,sub-0581_T1w,2.05,"[""head-motion"",""noise-global"",""noise-local""]",47.963,1.8,
1038,emeline,IXI dataset - MRIQC derivatives,sub-0245_T1w,2.55,"[""noise-global"",""noise-local""]",47.492,3.5,
1039,emeline,IXI dataset - MRIQC derivatives,sub-0182_T1w,1.5,"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]",31.241,2.5, background artefact
1040,emeline,IXI dataset - MRIQC derivatives,sub-0018_T1w,2.5,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",52.248,3.5,big drop out
1041,emeline,IXI dataset - MRIQC derivatives,sub-0659_T1w,2.45,"[""head-motion"",""noise-global"",""noise-local"",""uncategorized""]",48.915,2.85, background artefact
1042,emeline,IXI dataset - MRIQC derivatives,sub-0341_T1w,2.6,"[""noise-global"",""field-variation"",""processing""]",55.538,2.65,
1043,emeline,IXI dataset - MRIQC derivatives,sub-0226_T1w,3.5,"[""uncategorized""]",53.106,3.5,background noise
1044,emeline,IXI dataset - MRIQC derivatives,sub-1214_T1w,3.0,"[""noise-global"",""processing"",""uncategorized""]",42.123,3.5, background artefact
1045,emeline,IXI dataset - MRIQC derivatives,sub-1112_T1w,3.2,"[""noise-global"",""noise-local""]",66.947,3.05,
1046,emeline,IXI dataset - MRIQC derivatives,sub-0572_T1w,3.1,[],60.966,3.5,
1047,emeline,IXI dataset - MRIQC derivatives,sub-0436_T1w,3.1,"[""noise-local""]",58.939,3.5,local noise horizontal line
1048,emeline,IXI dataset - MRIQC derivatives,sub-1218_T1w,3.0,"[""head-motion"",""noise-local"",""processing"",""uncategorized""]",87.871,2.95,"slight drop out, slight head motion artefact"
1049,emeline,IXI dataset - MRIQC derivatives,sub-0615_T1w,2.65,"[""head-motion""]",92.475,3.1,
1050,emeline,IXI dataset - MRIQC derivatives,sub-0626_T1w,2.45,"[""noise-global"",""noise-local"",""wrap-around"",""uncategorized""]",75.921,1.05,background moise
1051,emeline,IXI dataset - MRIQC derivatives,sub-0074_T1w,1.45,"[""head-motion"",""noise-global"",""noise-local"",""processing""]",80.244,3.5,"horizontal line, blurry"
1052,emeline,IXI dataset - MRIQC derivatives,sub-0091_T1w,2.5,"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",51.928,2.05, background artefact
1053,emeline,IXI dataset - MRIQC derivatives,sub-0142_T1w,2.65,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",41.798,3.5,dropout
1054,emeline,IXI dataset - MRIQC derivatives,sub-0267_T1w,2.75,"[""noise-global"",""processing""]",49.736,3.5,
1055,emeline,IXI dataset - MRIQC derivatives,sub-0381_T1w,2.7,"[""noise-global"",""field-variation"",""processing"",""uncategorized""]",46.86,2.75,small background artefact
1056,emeline,IXI dataset - MRIQC derivatives,sub-0121_T1w,3.35,[],37.941,3.5,
1057,emeline,IXI dataset - MRIQC derivatives,sub-0287_T1w,2.55,"[""noise-global"",""uncategorized""]",60.368,3.5,"dropout, background noise"
1058,emeline,IXI dataset - MRIQC derivatives,sub-1215_T1w,2.8,"[""noise-global"",""processing"",""uncategorized""]",59.716,3.5,background noise
1059,emeline,IXI dataset - MRIQC derivatives,sub-0350_T1w,3.45,"[""field-variation""]",50.22,2.85,
1060,emeline,IXI dataset - MRIQC derivatives,sub-0037_T1w,2.45,"[""head-motion"",""noise-local"",""field-variation"",""processing"",""uncategorized""]",62.644,3.5,"big local noise, background noise"
1061,emeline,IXI dataset - MRIQC derivatives,sub-0333_T1w,2.55,"[""head-motion"",""noise-global"",""field-variation"",""processing"",""uncategorized""]",62.466,2.65,background noise
1062,emeline,IXI dataset - MRIQC derivatives,sub-0297_T1w,1.05,"[""head-motion"",""noise-global"",""noise-local"",""wrap-around""]",42.805,3.5,
1063,emeline,IXI dataset - MRIQC derivatives,sub-0281_T1w,3.25,[],52.087,3.5,
1064,emeline,IXI dataset - MRIQC derivatives,sub-0607_T1w,2.95,"[""field-variation"",""processing""]",54.752,2.95,
1065,emeline,IXI dataset - MRIQC derivatives,sub-0887_T1w,3.05,"[""field-variation"",""processing""]",67.735,3.5,
1066,emeline,IXI dataset - MRIQC derivatives,sub-0798_T1w,2.6,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",63.851,3.5,"a bit of dropout, horizontal local noise"
1067,emeline,IXI dataset - MRIQC derivatives,sub-1054_T1w,2.75,"[""field-variation"",""processing""]",84.177,3.5,
1068,emeline,IXI dataset - MRIQC derivatives,sub-0514_T1w,2.35,"[""head-motion"",""noise-local"",""processing""]",53.766,3.5,
1069,emeline,IXI dataset - MRIQC derivatives,sub-0721_T1w,2.9,"[""noise-global"",""noise-local"",""wrap-around"",""processing""]",49.742,3.5,
1070,emeline,IXI dataset - MRIQC derivatives,sub-0974_T1w,2.55,"[""noise-local"",""processing"",""uncategorized""]",49.58,1.75,"horitzontal lines, background noise"
1071,emeline,IXI dataset - MRIQC derivatives,sub-0770_T1w,3.55,"[""processing""]",48.006,2.9,
1072,emeline,IXI dataset - MRIQC derivatives,sub-0043_T1w,2.55,"[""head-motion""]",41.727,1.85,
1073,emeline,IXI dataset - MRIQC derivatives,sub-0272_T1w,3.05,"[""noise-local"",""processing""]",57.134,3.5,
1074,emeline,IXI dataset - MRIQC derivatives,sub-0950_T1w,2.75,"[""noise-local"",""wrap-around""]",47.896,3.5,
1075,emeline,IXI dataset - MRIQC derivatives,sub-0850_T1w,3.1,"[""eye-spillover"",""noise-local""]",66.636,3.5,big local  horizontal noise
1076,emeline,IXI dataset - MRIQC derivatives,sub-0064_T1w,3.05,"[""noise-local"",""uncategorized""]",72.871,2.9,background noise
1077,emeline,IXI dataset - MRIQC derivatives,sub-1129_T1w,2.4,"[""head-motion"",""noise-global""]",47.489,2.65,
1078,emeline,IXI dataset - MRIQC derivatives,sub-1141_T1w,3.4,"[""noise-global"",""processing"",""uncategorized""]",78.183,3.5,dropout
1079,emeline,IXI dataset - MRIQC derivatives,sub-0033_T1w,3.1,"[""field-variation"",""processing"",""uncategorized""]",59.936,3.0,background artefact
1080,emeline,IXI dataset - MRIQC derivatives,sub-0384_T1w,3.5,"[""processing""]",44.377,3.3,
1081,emeline,IXI dataset - MRIQC derivatives,sub-1068_T1w,3.55,"[""wrap-around""]",35.864,3.5,
1082,emeline,IXI dataset - MRIQC derivatives,sub-0799_T1w,2.55,"[""head-motion"",""noise-global"",""noise-local"",""wrap-around"",""processing""]",52.146,3.5,
1083,emeline,IXI dataset - MRIQC derivatives,sub-0987_T1w,2.95,"[""processing""]",48.803,2.7,
1084,emeline,IXI dataset - MRIQC derivatives,sub-0412_T1w,3.1,"[""field-variation"",""processing""]",57.179,2.0,
1085,emeline,IXI dataset - MRIQC derivatives,sub-0527_T1w,2.45,"[""head-motion"",""field-variation"",""processing""]",48.464,3.5,
1086,emeline,IXI dataset - MRIQC derivatives,sub-0435_T1w,3.2,"[""wrap-around""]",73.045,3.5,
1087,emeline,IXI dataset - MRIQC derivatives,sub-0925_T1w,1.3,"[""uncategorized""]",56.205,3.5,suscipicious darl sport 98
1088,emeline,IXI dataset - MRIQC derivatives,sub-0455_T1w,2.85,"[""noise-global"",""noise-local"",""uncategorized""]",41.594,3.5,background noise
1089,emeline,IXI dataset - MRIQC derivatives,sub-1224_T1w,2.95,"[""noise-global""]",44.524,3.5,
1090,emeline,IXI dataset - MRIQC derivatives,sub-1062_T1w,3.65,"[""noise-local""]",33.6,3.15,
1091,emeline,IXI dataset - MRIQC derivatives,sub-1059_T1w,3.15,"[""noise-global"",""processing""]",36.078,3.5,
1092,emeline,IXI dataset - MRIQC derivatives,sub-0698_T1w,1.4,"[""noise-global"",""processing"",""uncategorized""]",40.729,3.5,Too blurry
1093,emeline,IXI dataset - MRIQC derivatives,sub-0439_T1w,2.85,"[""noise-global"",""processing"",""uncategorized""]",41.775,2.95,background noise
1094,emeline,IXI dataset - MRIQC derivatives,sub-0763_T1w,3.0,"[""processing""]",37.817,3.5,
1095,emeline,IXI dataset - MRIQC derivatives,sub-0366_T1w,2.9,"[""noise-global"",""noise-local"",""uncategorized""]",35.301,3.5,dropout
1096,emeline,IXI dataset - MRIQC derivatives,sub-0132_T1w,2.75,"[""head-motion"",""noise-local"",""processing"",""uncategorized""]",48.776,2.8,background noise
1097,emeline,IXI dataset - MRIQC derivatives,sub-0259_T1w,3.15,"[""noise-local""]",49.122,3.15,
1098,emeline,IXI dataset - MRIQC derivatives,sub-0023_T1w,3.25,"[""noise-local"",""processing""]",43.779,2.95,
1099,emeline,IXI dataset - MRIQC derivatives,sub-0465_T1w,1.8,"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]",42.447,2.9,background noise
1100,emeline,IXI dataset - MRIQC derivatives,sub-1078_T1w,2.9,"[""noise-local""]",38.328,2.25,
1101,emeline,IXI dataset - MRIQC derivatives,sub-0557_T1w,2.9,"[""noise-local""]",43.396,3.5,
1102,emeline,IXI dataset - MRIQC derivatives,sub-0662_T1w,3.05,"[""noise-local"",""field-variation"",""processing"",""uncategorized""]",56.224,3.05,background noise
1103,emeline,IXI dataset - MRIQC derivatives,sub-0930_T1w,3.55,"[""uncategorized""]",48.288,3.25,background noise
1104,emeline,IXI dataset - MRIQC derivatives,sub-0498_T1w,3.75,[],44.14,3.5,
1105,emeline,IXI dataset - MRIQC derivatives,sub-0271_T1w,3.75,[],59.223,3.1,
1106,emeline,IXI dataset - MRIQC derivatives,sub-0431_T1w,3.6,"[""noise-local"",""field-variation""]",38.082,3.5,
1107,emeline,IXI dataset - MRIQC derivatives,sub-0628_T1w,3.5,"[""uncategorized""]",75.6,2.9,background noise
1108,emeline,IXI dataset - MRIQC derivatives,sub-1188_T1w,3.55,"[""processing""]",48.787,3.05,
1109,emeline,IXI dataset - MRIQC derivatives,sub-0870_T1w,1.45,"[""head-motion"",""noise-global"",""noise-local"",""processing""]",37.649,3.5,
1110,emeline,IXI dataset - MRIQC derivatives,sub-1149_T1w,3.25,"[""noise-local"",""processing""]",43.784,2.8,
1111,emeline,IXI dataset - MRIQC derivatives,sub-0209_T1w,3.25,"[""noise-local""]",41.083,3.15,
1112,emeline,IXI dataset - MRIQC derivatives,sub-0234_T1w,2.85,"[""noise-global"",""processing"",""uncategorized""]",45.429,3.0,background noise
1113,emeline,IXI dataset - MRIQC derivatives,sub-1090_T1w,1.45,"[""head-motion"",""noise-global""]",29.823,3.5,
1114,emeline,IXI dataset - MRIQC derivatives,sub-0491_T1w,3.85,[],31.482,3.65,
1115,emeline,IXI dataset - MRIQC derivatives,sub-0291_T1w,3.55,[],35.256,3.3,
1116,emeline,IXI dataset - MRIQC derivatives,sub-0959_T1w,3.5,"[""noise-local"",""processing""]",43.974,3.2,
1117,emeline,IXI dataset - MRIQC derivatives,sub-0070_T1w,3.15,"[""noise-global"",""noise-local"",""processing""]",33.165,3.5,
1118,emeline,IXI dataset - MRIQC derivatives,sub-0600_T1w,3.25,"[""noise-local"",""field-variation""]",38.791,3.1,
1119,emeline,IXI dataset - MRIQC derivatives,sub-0709_T1w,3.5,"[""noise-local""]",42.286,2.4,
1120,emeline,IXI dataset - MRIQC derivatives,sub-0596_T1w,3.3,[],51.359,2.0,background noise
1121,emeline,IXI dataset - MRIQC derivatives,sub-0503_T1w,3.55,"[""noise-local""]",44.304,3.5,
1122,emeline,IXI dataset - MRIQC derivatives,sub-0997_T1w,3.1,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",37.713,3.05,background noise
1123,emeline,IXI dataset - MRIQC derivatives,sub-0220_T1w,3.8,[],38.275,2.8,
1124,emeline,IXI dataset - MRIQC derivatives,sub-0531_T1w,3.05,"[""noise-local"",""processing""]",40.696,3.5,
1125,emeline,IXI dataset - MRIQC derivatives,sub-0356_T1w,3.15,"[""noise-global"",""noise-local"",""processing"",""uncategorized""]",44.396,3.05,background noise
1126,emeline,IXI dataset - MRIQC derivatives,sub-0512_T1w,2.25,"[""head-motion"",""noise-global"",""noise-local"",""processing""]",42.408,1.85,
1127,emeline,IXI dataset - MRIQC derivatives,sub-0277_T1w,3.5,"[""noise-local"",""processing""]",59.092,3.0,horizontal band noise
1128,emeline,IXI dataset - MRIQC derivatives,sub-0399_T1w,3.05,"[""noise-local""]",56.43,2.95,horizontal line noise
1129,emeline,IXI dataset - MRIQC derivatives,sub-0249_T1w,3.55,"[""noise-global"",""noise-local"",""processing""]",119.967,3.5,
1130,emeline,IXI dataset - MRIQC derivatives,sub-0153_T1w,3.45,"[""processing""]",57.404,3.3,
1131,emeline,IXI dataset - MRIQC derivatives,sub-0327_T1w,2.5,"[""head-motion"",""noise-global"",""noise-local""]",64.154,1.9,
